prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,AREA_NC,MODE2001,MONITOR,TOURN,TURTLE,AGE,GENDER,ART_REEF,REEFCODE,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg
,TAUTOG,201511917weS:8AM-8PM,201569171752720151107,2015,4,9,11,9,11,750,8,7,C,5,4,0,60,20,1,2,3,0,0,1,8,1752720151107001,4,6,1,,0,5,,Y,,we,1752720151107,7,1752720151107001,1,3,0,1,S:8AM-8PM,11,NEW LONDON,1550,170479,,,1,1,8,0,1,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,1231.5324121,201511917weS:8AM-8PM,,0,1752720151107001,8
,TAUTOG,201511917weS:8AM-8PM,201569171752720151114,2015,4,9,11,9,7,826,8,7,C,5,3.5,0,15,2,1,1,0,0,0,3,1,1752720151114001,4,6,2,,0,4,,Y,,we,1752720151114,7,1752720151114001,1,,,1,S:8AM-8PM,11,NEW LONDON,1154,170479,,,1,1,8,0,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4837.9605845,201511917weS:8AM-8PM,,0,1752720151114001,8
,TAUTOG,201511917weS:8AM-8PM,201569171752720151114,2015,4,9,11,9,7,826,8,7,C,5,3.5,0,5,2,1,0,1,0,1,3,2,1752720151114002,4,6,1,,0,4,,Y,,we,1752720151114,7,1752720151114001,1,1,0,1,S:8AM-8PM,11,NEW LONDON,1156,170479,,,1,1,8,0,1,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4837.9605845,201511917weS:8AM-8PM,,0,1752720151114002,8
,TAUTOG,201511917weS:8AM-8PM,201569171752720151114,2015,4,9,11,9,7,826,8,7,C,5,3.5,0,5,2,1,1,1,0,1,3,2,1752720151114003,4,6,1,,0,4,,Y,,we,1752720151114,7,1752720151114001,1,1,0,1,S:8AM-8PM,11,NEW LONDON,1158,170479,,,1,1,8,0,1,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4837.9605845,201511917weS:8AM-8PM,,0,1752720151114003,8
BLACK SEA BASS,TAUTOG,201511917weS:8AM-8PM,201569171752720151114,2015,4,9,7,9,7,825,8,7,C,5,6,0,30,12,1,1,1,0,0,3,1,1752720151114004,4,6,1,,0,6.5,,Y,,we,1752720151114,7,1752720151114004,1,3,0,1,S:8AM-8PM,11,MIDDLESEX,1433,170479,167687,,1,1,8,0,1,28MAR201612:53,8,8839010101,8835020301,,8,8,,,,,,,,,5276.492942,201511917weS:8AM-8PM,,0,1752720151114004,8
BLACK SEA BASS,TAUTOG,201511917weS:8AM-8PM,201569171752720151114,2015,4,9,3,9,7,825,8,7,C,5,6,0,60,20,1,1,1,0,1,3,2,1752720151114005,4,6,1,,0,6.5,,Y,,we,1752720151114,7,1752720151114004,1,2,0,1,S:8AM-8PM,11,HARTFORD,1436,170479,167687,,1,1,8,0,1,28MAR201612:53,8,8839010101,8835020301,,8,8,,,,,,,,,5276.492942,201511917weS:8AM-8PM,,0,1752720151114005,8
BLACK SEA BASS,TAUTOG,201511917weS:8AM-8PM,201569171752720151114,2015,4,9,3,9,7,825,8,7,C,5,6,0,45,24,1,1,1,0,1,3,2,1752720151114006,4,6,1,,0,6.5,,Y,,we,1752720151114,7,1752720151114004,1,2,0,1,S:8AM-8PM,11,HARTFORD,1438,170479,167687,,1,1,8,0,1,28MAR201612:53,8,8839010101,8835020301,,8,8,,,,,,,,,5276.492942,201511917weS:8AM-8PM,,0,1752720151114006,8
,TAUTOG,201512917weS:8AM-8PM,201569171752720151205,2015,4,9,7,9,7,825,8,7,C,5,5,0,40,12,1,1,0,0,0,2,1,1752720151205001,4,6,2,,0,5.5,,Y,,we,1752720151205,7,1752720151205001,1,,,1,S:8AM-8PM,12,MIDDLESEX,1217,170479,,,1,1,8,0,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,1223.2231992,201512917weS:8AM-8PM,,0,1752720151205001,8
,TAUTOG,201512917weS:8AM-8PM,201569171752720151205,2015,4,9,7,9,7,825,8,7,C,5,5,0,25,10,1,1,1,0,1,2,2,1752720151205002,4,6,1,,0,5.5,,Y,,we,1752720151205,7,1752720151205001,1,2,0,1,S:8AM-8PM,12,MIDDLESEX,1219,170479,,,1,1,8,0,1,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,1223.2231992,201512917weS:8AM-8PM,,0,1752720151205002,8
,,201512917weS:8AM-8PM,201569171752720151205,2015,4,9,7,9,7,825,8,7,C,5,1,,25,10,1,0,0,0,0,1,8,1752720151205003,4,6,2,,0,1.5,,Y,,we,1752720151205,7,1752720151205003,,,,1,S:8AM-8PM,12,MIDDLESEX,1349,,,,1,1,8,0,8,28MAR201612:53,8,,,,8,8,,,,,,,,,1223.2231992,201512917weS:8AM-8PM,,0,1752720151205003,8
,BLACK SEA BASS,201512917weS:8AM-8PM,201569171752720151213,2015,4,9,15,9,7,825,8,7,C,5,3,0,40,8,1,2,3,0,0,1,8,1752720151213001,4,6,1,,0,4,,Y,,we,1752720151213,7,1752720151213001,1,,,1,S:8AM-8PM,12,WINDHAM,1301,167687,,,1,1,8,0,1,28MAR201612:53,8,8835020301,,,8,8,,,,,,,,,1486.7015276,201512917weS:8AM-8PM,,0,1752720151213001,8
,,2015992304xx,201562304,2015,,,,23,,,,4,,2,,,,,,,,,,,,201564238499xx02,4,6,,,,,,,,xx,,,201564238499xx02,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,36.236129032,2015992304xx,,0,201564238499xx02,8
,,2015992305xx,201562305,2015,,,,23,,,,5,,2,,,,,,,,,,,,201564238599xx02,4,6,,,,,,,,xx,,,201564238599xx02,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,1,2015992305xx,,0,201564238599xx02,8
,,2015112513wdS:8AM-8PM,2015625131751820151102,2015,4,25,23,25,1,721,5,3,1,1,0.5,2,75,10,1,0,0,0,0,,8,1751820151102001,4,6,2,,0,0,,Y,,wd,1751820151102,1,1751820151102001,,,,1,S:8AM-8PM,11,PLYMOUTH,1325,,,,1,1,8,1,8,28MAR201612:53,1,,,,5,8,,,,,,,,,21800.575719,2015112513wdS:8AM-8PM,,0,1751820151102001,8
,,2015112513weS:8AM-8PM,2015625131751820151114,2015,4,25,1,25,1,1854,5,3,1,1,1.5,1,20,4,1,0,0,0,0,,8,1751820151114001,4,6,2,,0,0,,Y,,we,1751820151114,1,1751820151114001,,,,1,S:8AM-8PM,11,BARNSTABLE,1130,,,,1,1,8,1,8,28MAR201612:53,1,,,,5,8,,,,,,,,,8049.4131983,2015112513weS:8AM-8PM,,0,1751820151114001,8
,,2015112513weS:8AM-8PM,2015625131751820151114,2015,4,25,1,25,1,1854,5,3,1,1,1.5,1,25,4,1,0,0,0,0,,8,1751820151114002,4,6,2,,0,0,,Y,,we,1751820151114,1,1751820151114002,,,,1,S:8AM-8PM,11,BARNSTABLE,1131,,,,1,1,8,1,8,28MAR201612:53,1,,,,5,8,,,,,,,,,8049.4131983,2015112513weS:8AM-8PM,,0,1751820151114002,8
,STRIPED BASS,2015112523wdS:8AM-8PM,2015625231273420151102,2015,4,25,5,25,5,3062,1,3,B,5,2,,10,5,1,0,0,0,0,,8,1273420151102001,4,6,2,,0,0,,Y,,wd,1273420151102,1,1273420151102001,,,,2,S:8AM-8PM,11,BRISTOL,1154,167680,,,1,1,8,0,8,28MAR201612:53,8,8835020102,,,0,8,,,,,,,,,56719.044933,2015112523wdS:8AM-8PM,,0,1273420151102001,8
,,2015112513wdS:8AM-8PM,2015625131684420151116,2015,4,25,1,25,1,564,2,3,B,5,2,,50,5,1,0,0,0,0,,8,1684420151116001,4,6,2,,0,0,,Y,,wd,1684420151116,1,1684420151116001,,,,1,S:8AM-8PM,11,BARNSTABLE,1140,,,,1,1,8,0,8,28MAR201612:53,8,,,,2,8,,,,,,,,,52321.381726,2015112513wdS:8AM-8PM,,0,1684420151116001,8
,STRIPED BASS,2015112513weS:8AM-8PM,2015625131720020151108,2015,4,9,9,25,1,289,5,3,V,5,3,,0,0,1,0,0,0,0,,8,1720020151108001,4,6,2,,0,0,,O,,we,1720020151108,1,1720020151108001,,,,1,S:8AM-8PM,11,NEW HAVEN,1238,167680,,,1,1,8,1,8,28MAR201612:53,8,8835020102,,,5,8,,,,,,,,,6051.6686341,2015112513weS:8AM-8PM,,0,1720020151108001,8
,STRIPED BASS,2015112513weS:8AM-8PM,2015625131720020151108,2015,4,9,9,25,1,289,5,3,V,5,3,,0,0,1,0,0,0,0,,8,1720020151108002,4,6,2,,0,0,,O,,we,1720020151108,1,1720020151108002,,,,1,S:8AM-8PM,11,NEW HAVEN,1239,167680,,,1,1,8,1,8,28MAR201612:53,8,8835020102,,,5,8,,,,,,,,,6051.6686341,2015112513weS:8AM-8PM,,0,1720020151108002,8
,TAUTOG,2015112523weS:8AM-8PM,2015625231727020151101,2015,4,25,25,25,5,529,5,3,B,5,1,,12,3,1,0,0,0,0,,8,1727020151101001,4,6,2,,0,0,,Y,,we,1727020151101,1,1727020151101001,,,,2,S:8AM-8PM,11,SUFFOLK,1313,170479,,,1,1,8,1,8,28MAR201612:53,8,8839010101,,,5,8,,,,,,,,,3374.3924641,2015112523weS:8AM-8PM,,0,1727020151101001,8
,STRIPED BASS,2015112523weS:8AM-8PM,2015625231727020151101,2015,4,23,11,25,5,529,5,3,B,5,2,1,1,0,1,0,0,0,0,,8,1727020151101002,4,6,2,,0,0,,O,,we,1727020151101,1,1727020151101002,,,,2,S:8AM-8PM,11,KENNEBEC,1337,167680,,,1,1,8,1,8,28MAR201612:53,8,8835020102,,,5,8,,,,,,,,,3374.3924641,2015112523weS:8AM-8PM,,0,1727020151101002,8
STRIPED BASS,TAUTOG,2015112523wdS:8AM-8PM,2015625231727020151105,2015,4,25,5,25,5,711,3,3,B,5,1.5,0,50,30,1,1,0,0,0,,8,1727020151105001,4,6,2,,0,0,,Y,,wd,1727020151105,1,1727020151105001,2,,,2,S:8AM-8PM,11,BRISTOL,1511,170479,167680,,1,1,8,1,8,28MAR201612:53,8,8839010101,8835020102,,3,8,,,,,,,,,8488.3309474,2015112523wdS:8AM-8PM,,0,1727020151105001,8
,BLACK SEA BASS,2015112523weS:8AM-8PM,2015625231727020151108,2015,4,25,25,25,5,3491,2,3,A,5,2,,24,98,1,0,0,0,0,,8,1727020151108001,4,6,2,,0,0,,Y,,we,1727020151108,1,1727020151108001,,,,2,S:8AM-8PM,11,SUFFOLK,1007,167687,,,1,1,8,0,8,28MAR201612:53,8,8835020301,,,2,8,,,,,,,,,8869.9944509,2015112523weS:8AM-8PM,,0,1727020151108001,8
,,2015992504xx,201562504,2015,,,,25,,,,4,,2,,,,,,,,,,,,201564258499xx02,4,6,,,,,,,,xx,,,201564258499xx02,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,186.47767541,2015992504xx,,0,201564258499xx02,8
,TAUTOG,2015112525weS:8AM-8PM,2015625251745920151115,2015,4,25,21,25,5,509,7,5,1,1,3.5,0,12,0,1,1,2,0,0,6,1,1745920151115001,4,6,1,1,0,4,,Y,1,we,1745920151115,7,1745920151115001,1,2,0,2,S:8AM-8PM,11,NORFOLK,1122,170479,,,1,1,1,1,2,28MAR201612:53,1,8839010101,,,7,8,,,,,,,,,2.1672041464,2015112525weS:8AM-8PM,,0,1745920151115001,8
,TAUTOG,2015112525weS:8AM-8PM,2015625251745920151115,2015,4,25,21,25,5,509,7,5,1,1,3.5,0,4,0,1,1,1,0,1,6,2,1745920151115002,4,6,1,1,0,4,,Y,1,we,1745920151115,7,1745920151115001,1,1,0,2,S:8AM-8PM,11,NORFOLK,1126,170479,,,1,1,1,0,2,28MAR201612:53,1,8839010101,,,7,8,,,,,,,,,2.1672041464,2015112525weS:8AM-8PM,,0,1745920151115002,8
,,2015992505xx,201562505,2015,,,,25,,,,5,,2,,,,,,,,,,,,201564258599xx02,4,6,,,,,,,,xx,,,201564258599xx02,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,153.14909301,2015992505xx,,0,201564258599xx02,8
,TAUTOG,2015112525weS:8AM-8PM,2015625251745820151122,2015,4,25,23,25,5,509,7,5,B,5,3.5,0,90,20,1,3,0,0,0,3,1,1745820151122001,4,6,2,1,0,5,,Y,1,we,1745820151122,7,1745820151122001,1,0,2,2,S:8AM-8PM,11,PLYMOUTH,1203,170479,,,1,1,8,1,8,28MAR201612:53,8,8839010101,,,7,8,,,,,,,,,0,2015112525weS:8AM-8PM,,0,1745820151122001,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271273420151110,2015,4,25,27,25,23,217,8,7,1,2,3.5,0,40,15,1,1,0,0,0,1,8,1273420151110001,4,6,2,,0,6.5,,N,,wd,1273420151110,7,1273420151110001,1,,,2,S:8AM-8PM,11,,1158,172421,,,1,1,8,1,8,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,6043.830543,2015112527wdS:8AM-8PM,,0,1273420151110001,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271273420151110,2015,4,25,27,25,23,217,8,7,1,2,3.5,0,8,4,1,2,9,0,0,4,1,1273420151110002,4,6,1,,0,6.5,,N,,wd,1273420151110,7,1273420151110002,1,9,2,2,S:8AM-8PM,11,,1218,172421,,,1,1,8,1,1,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,24175.322172,2015112527wdS:8AM-8PM,,0,1273420151110002,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271273420151110,2015,4,25,21,25,23,217,8,7,1,2,5,0,60,15,1,1,0,0,0,2,1,1273420151110003,4,6,2,,0,7.5,,Y,,wd,1273420151110,7,1273420151110003,1,0,20,2,S:8AM-8PM,11,NORFOLK,1303,172421,,,1,1,8,1,8,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,6043.830543,2015112527wdS:8AM-8PM,,0,1273420151110003,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271273420151110,2015,4,25,23,25,23,217,8,7,1,2,5,0,60,2,1,1,0,0,1,2,2,1273420151110004,4,6,2,,0,7.5,,Y,,wd,1273420151110,7,1273420151110003,1,0,20,2,S:8AM-8PM,11,PLYMOUTH,1307,172421,,,1,1,8,1,8,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,6043.830543,2015112527wdS:8AM-8PM,,0,1273420151110004,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271273420151110,2015,4,25,27,25,23,217,8,7,1,2,6,0,18,6,1,1,0,0,0,2,1,1273420151110005,4,6,2,,0,8,,N,,wd,1273420151110,7,1273420151110005,1,0,15,2,S:8AM-8PM,11,,1330,172421,,,1,1,8,1,8,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,6043.830543,2015112527wdS:8AM-8PM,,0,1273420151110005,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271273420151110,2015,4,44,9,25,23,217,8,7,1,2,6,0,0,0,1,1,0,0,1,2,2,1273420151110006,4,6,2,,0,8,,O,,wd,1273420151110,7,1273420151110005,1,0,20,2,S:8AM-8PM,11,WASHINGTON,1335,172421,,,1,1,8,1,8,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,6043.830543,2015112527wdS:8AM-8PM,,0,1273420151110006,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271273420151110,2015,4,25,23,25,23,217,8,7,1,2,8.5,0,50,15,1,3,0,0,0,3,1,1273420151110007,4,6,2,,0,9.5,,Y,,wd,1273420151110,7,1273420151110007,1,0,9,2,S:8AM-8PM,11,PLYMOUTH,1338,172421,,,1,1,8,1,8,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,18131.491629,2015112527wdS:8AM-8PM,,0,1273420151110007,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271273420151110,2015,4,33,11,25,23,217,8,7,1,2,6.5,0,20,15,1,1,0,0,0,2,1,1273420151110008,4,6,2,,0,8.5,,O,,wd,1273420151110,7,1273420151110008,1,0,4,2,S:8AM-8PM,11,HILLSBOROUGH,1400,172421,,,1,1,8,1,8,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,12087.661086,2015112527wdS:8AM-8PM,,0,1273420151110008,8
,BLUEFIN TUNA,2015112527wdS:8AM-8PM,2015625271726620151125,2015,4,25,23,25,23,763,8,7,1,2,3.5,0,20,4,1,3,0,0,0,3,1,1726620151125001,4,6,2,,0,6,,Y,,wd,1726620151125,7,1726620151125001,1,0,3,2,S:8AM-8PM,11,PLYMOUTH,1456,172421,,,1,1,8,1,8,28MAR201612:53,2,8850030402,,,8,8,,,,,,,,,8442.6472058,2015112527wdS:8AM-8PM,,0,1726620151125001,8
,BLUEFIN TUNA,2015112527weS:8AM-8PM,2015625271273420151106,2015,4,25,23,25,23,213,8,7,V,5,3,0,15,7,1,2,0,0,0,1,8,1273420151106001,4,6,2,,0,6.5,,Y,,we,1273420151106,7,1273420151106001,1,0,8,2,S:8AM-8PM,11,PLYMOUTH,1258,172421,,,1,1,8,1,8,28MAR201612:53,8,8850030402,,,8,8,,,,,,,,,5264.9509192,2015112527weS:8AM-8PM,,0,1273420151106001,8
,TAUTOG,2015112527wdS:8AM-8PM,2015625271745920151105,2015,4,25,5,25,5,469,8,7,4,5,3.5,0,4,0,1,2,0,0,0,4,1,1745920151105001,4,6,2,,0,4.5,,Y,,wd,1745920151105,7,1745920151105001,1,0,3,2,S:8AM-8PM,11,BRISTOL,1022,170479,,,1,1,8,0,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,37147.647706,2015112527wdS:8AM-8PM,,0,1745920151105001,8
,TAUTOG,2015112527wdS:8AM-8PM,2015625271745920151105,2015,4,25,5,25,5,469,8,7,4,5,2,0,30,10,1,2,2,0,0,2,1,1745920151105002,4,6,1,,0,2.5,,Y,,wd,1745920151105,7,1745920151105002,1,2,0,2,S:8AM-8PM,11,BRISTOL,1125,170479,,,1,1,8,1,1,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4162.7286024,2015112527wdS:8AM-8PM,,0,1745920151105002,8
,TAUTOG,2015112527wdS:8AM-8PM,2015625271745920151105,2015,4,25,5,25,5,469,8,7,4,5,2,0,2,2,1,1,2,0,1,2,2,1745920151105003,4,6,1,,0,2.5,,Y,,wd,1745920151105,7,1745920151105002,1,2,0,2,S:8AM-8PM,11,BRISTOL,1131,170479,,,1,1,8,1,1,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4162.7286024,2015112527wdS:8AM-8PM,,0,1745920151105003,8
,TAUTOG,2015112527wdS:8AM-8PM,2015625271745920151105,2015,4,25,5,25,5,469,8,7,4,5,2,0,12,2,1,2,3,0,0,2,1,1745920151105004,4,6,1,,0,4,,Y,,wd,1745920151105,7,1745920151105004,1,3,0,2,S:8AM-8PM,11,BRISTOL,1201,170479,,,1,1,8,1,1,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4162.7286024,2015112527wdS:8AM-8PM,,0,1745920151105004,8
,TAUTOG,2015112527wdS:8AM-8PM,2015625271745920151105,2015,4,25,5,25,5,469,8,7,4,5,2,0,2,2,1,1,3,0,1,2,2,1745920151105005,4,6,1,,0,4,,Y,,wd,1745920151105,7,1745920151105004,1,3,0,2,S:8AM-8PM,11,BRISTOL,1206,170479,,,1,1,8,1,1,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4162.7286024,2015112527wdS:8AM-8PM,,0,1745920151105005,8
,TAUTOG,2015112527wdS:8AM-8PM,2015625271745920151105,2015,4,44,5,25,5,469,8,7,3,5,3,,3,3,1,0,0,0,0,2,1,1745920151105006,4,6,2,,0,4,,O,,wd,1745920151105,7,1745920151105006,,,,2,S:8AM-8PM,11,NEWPORT,1349,170479,,,1,1,8,1,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4162.7286024,2015112527wdS:8AM-8PM,,0,1745920151105006,8
,TAUTOG,2015112527wdS:8AM-8PM,2015625271745920151105,2015,4,44,5,25,5,469,8,7,3,5,3,,0,0,1,0,0,0,1,2,2,1745920151105007,4,6,2,,0,4,,O,,wd,1745920151105,7,1745920151105006,,,,2,S:8AM-8PM,11,NEWPORT,1352,170479,,,1,1,8,1,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,4162.7286024,2015112527wdS:8AM-8PM,,0,1745920151105007,8
,TAUTOG,2015112527weS:8AM-8PM,2015625271745920151115,2015,4,25,5,25,5,509,8,7,3,5,1,,20,6,1,0,0,0,0,2,1,1745920151115003,4,6,2,,0,5,,Y,,we,1745920151115,7,1745920151115003,,,,2,S:8AM-8PM,11,BRISTOL,1450,170479,,,1,1,8,1,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,1311.41486,2015112527weS:8AM-8PM,,0,1745920151115003,8
,TAUTOG,2015112527weS:8AM-8PM,2015625271745920151115,2015,4,25,5,25,5,509,8,7,3,5,1,,20,6,1,0,0,0,1,2,2,1745920151115004,4,6,2,,0,5,,Y,,we,1745920151115,7,1745920151115003,,,,2,S:8AM-8PM,11,BRISTOL,1454,170479,,,1,1,8,0,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,1311.41486,2015112527weS:8AM-8PM,,0,1745920151115004,8
,TAUTOG,2015112527weS:8AM-8PM,2015625271745920151121,2015,4,25,21,25,5,525,8,7,4,5,2,,15,7,1,0,0,0,0,3,1,1745920151121001,4,6,2,,0,2.5,,Y,,we,1745920151121,7,1745920151121001,,,,2,S:8AM-8PM,11,NORFOLK,1325,170479,,,1,1,8,1,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,1585.1535861,2015112527weS:8AM-8PM,,0,1745920151121001,8
,TAUTOG,2015112527weS:8AM-8PM,2015625271745920151121,2015,4,25,21,25,5,525,8,7,4,5,2,,12,7,1,0,0,0,1,3,2,1745920151121002,4,6,2,,0,2.5,,Y,,we,1745920151121,7,1745920151121001,,,,2,S:8AM-8PM,11,NORFOLK,1329,170479,,,1,1,8,1,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,1585.1535861,2015112527weS:8AM-8PM,,0,1745920151121002,8
,TAUTOG,2015112527weS:8AM-8PM,2015625271745920151121,2015,4,25,21,25,5,525,8,7,4,5,2,0,12,7,1,1,0,0,1,3,2,1745920151121003,4,6,2,,0,2.5,,Y,,we,1745920151121,7,1745920151121001,1,,,2,S:8AM-8PM,11,NORFOLK,1336,170479,,,1,1,8,1,8,28MAR201612:53,8,8839010101,,,8,8,,,,,,,,,1585.1535861,2015112527weS:8AM-8PM,,0,1745920151121003,8
BLUEFISH,TAUTOG,2015112527wdS:8AM-8PM,2015625271754120151104,2015,4,25,5,25,5,3151,8,7,4,5,2,0,50,12,1,1,0,0,0,2,1,1754120151104001,4,6,2,,0,3,,Y,,wd,1754120151104,7,1754120151104001,1,,,2,S:8AM-8PM,11,BRISTOL,1240,170479,168559,,1,1,8,0,8,28MAR201612:53,8,8839010101,8835250101,,8,8,,,,,,,,,4496.5584704,2015112527wdS:8AM-8PM,,0,1754120151104001,8
,,2015993305xx,201563305,2015,,,,33,,,,5,,2,,,,,,,,,,,,201564338599xx02,4,6,,,,,,,,xx,,,201564338599xx02,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,47,2015993305xx,,0,201564338599xx02,8
,STRIPED BASS,2015114413weS:8AM-8PM,2015644131727320151108,2015,4,44,7,44,9,130,2,3,1,1,3,,50,30,1,0,0,0,0,,8,1727320151108001,4,6,2,,0,0,,Y,,we,1727320151108,1,1727320151108001,,,,1,S:8AM-8PM,11,PROVIDENCE,1210,167680,,,1,1,8,1,8,28MAR201612:53,1,8835020102,,,2,8,,,,,,,,,7605.5457106,2015114413weS:8AM-8PM,,0,1727320151108001,8
,STRIPED BASS,2015114413weS:8AM-8PM,2015644131727320151108,2015,4,25,5,44,9,130,2,3,1,1,4,,6,0,1,0,0,0,0,,8,1727320151108002,4,6,2,,0,0,,O,,we,1727320151108,1,1727320151108002,,,,1,S:8AM-8PM,11,BRISTOL,1320,167680,,,1,1,8,1,8,28MAR201612:53,1,8835020102,,,2,8,,,,,,,,,7605.5457106,2015114413weS:8AM-8PM,,0,1727320151108002,8
,STRIPED BASS,2015114413weS:8AM-8PM,2015644131727320151108,2015,4,9,11,44,9,130,2,3,1,1,2,,2,0,1,0,0,0,0,,8,1727320151108003,4,6,2,,0,0,,O,,we,1727320151108,1,1727320151108003,,,,1,S:8AM-8PM,11,NEW LONDON,1340,167680,,,1,1,8,1,8,28MAR201612:53,1,8835020102,,,2,8,,,,,,,,,7605.5457106,2015114413weS:8AM-8PM,,0,1727320151108003,8
,STRIPED BASS,2015114413weS:8AM-8PM,2015644131727320151108,2015,4,9,11,44,9,130,2,3,1,1,2,,2,0,1,0,0,0,0,,8,1727320151108004,4,6,2,,0,0,,O,,we,1727320151108,1,1727320151108004,,,,1,S:8AM-8PM,11,NEW LONDON,1342,167680,,,1,1,8,1,8,28MAR201612:53,1,8835020102,,,2,8,,,,,,,,,7605.5457106,2015114413weS:8AM-8PM,,0,1727320151108004,8
,STRIPED BASS,2015114413weS:8AM-8PM,2015644131727320151108,2015,4,9,11,44,9,130,2,3,1,1,2,,2,0,1,0,0,0,0,,8,1727320151108005,4,6,2,,0,0,,O,,we,1727320151108,1,1727320151108005,,,,1,S:8AM-8PM,11,NEW LONDON,1345,167680,,,1,1,8,1,8,28MAR201612:53,1,8835020102,,,2,8,,,,,,,,,7605.5457106,2015114413weS:8AM-8PM,,0,1727320151108005,8
,TAUTOG,2015114413weS:8AM-8PM,2015644131732520151115,2015,4,44,9,44,9,395,5,3,1,1,2,1,30,25,1,2,0,0,0,,8,1732520151115001,4,6,2,,0,0,,Y,,we,1732520151115,1,1732520151115001,2,,,1,S:8AM-8PM,11,WASHINGTON,1515,170479,,,1,1,8,0,8,28MAR201612:53,1,8839010101,,,5,8,,,,,,,,,7806.3347221,2015114413weS:8AM-8PM,,0,1732520151115001,8
,,2015124413weS:8AM-8PM,2015644131732520151205,2015,4,44,9,44,9,46,2,3,1,1,3,0,40,30,1,1,0,0,0,,8,1732520151205001,4,6,2,,0,0,,Y,,we,1732520151205,1,1732520151205001,2,,,1,S:8AM-8PM,12,WASHINGTON,1610,,,,1,1,8,0,8,28MAR201612:53,1,,,,2,8,,,,,,,,,2073.8051827,2015124413weS:8AM-8PM,,0,1732520151205001,8
,,2015114413weS:8AM-8PM,2015644131732720151107,2015,4,44,7,44,9,395,5,3,1,1,5.5,,16,16,1,0,0,0,0,,8,1732720151107001,4,6,2,,0,0,,Y,,we,1732720151107,1,1732720151107001,,,,1,S:8AM-8PM,11,PROVIDENCE,1231,,,,1,1,8,1,8,28MAR201612:53,1,,,,5,8,,,,,,,,,2636.5739475,2015114413weS:8AM-8PM,,0,1732720151107001,8
